id,prompt,model_x,model_y,winner,left,right
2469,10,21,33,right,Vicuna-FastChat-T5 (3B),Guanaco (33B)
2470,10,21,23,right,Vicuna-FastChat-T5 (3B),Koala (13B)
2471,10,16,21,left,LLaMA-2-Chat (13B),Vicuna-FastChat-T5 (3B)
2472,10,17,21,left,LLaMA-2-Chat (70B),Vicuna-FastChat-T5 (3B)
2473,10,15,21,left,LLaMA-2-Chat (7B),Vicuna-FastChat-T5 (3B)
2474,10,14,21,left,Open-Assistant Pythia SFT-4 (12B),Vicuna-FastChat-T5 (3B)
2475,10,21,13,tie,Vicuna-FastChat-T5 (3B),Open-Assistant StableLM SFT-7 (7B)
2476,10,21,3,right,Vicuna-FastChat-T5 (3B),RedPajama-INCITE Chat (7B)
2477,10,21,12,right,Vicuna-FastChat-T5 (3B),StarCoderChat Alpha (16B)
2478,10,14,8,left,Open-Assistant Pythia SFT-4 (12B),Dolly v2 (7B)
2479,10,8,3,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
2480,10,94,13,left,PaLM 2 Bison,Open-Assistant StableLM SFT-7 (7B)
2481,10,95,13,left,PaLM 2 Bison (Code Chat),Open-Assistant StableLM SFT-7 (7B)
2482,10,10,13,left,Platypus-2 Instruct (70B),Open-Assistant StableLM SFT-7 (7B)
2483,10,2,13,left,Pythia-Chat-Base (7B),Open-Assistant StableLM SFT-7 (7B)
2484,10,6,13,tie,Qwen-Chat (7B),Open-Assistant StableLM SFT-7 (7B)
2485,10,99,13,left,ReMM SLERP L2 13B,Open-Assistant StableLM SFT-7 (7B)
2486,10,1,13,tie,RedPajama-INCITE Chat (3B),Open-Assistant StableLM SFT-7 (7B)
2487,10,25,13,left,Vicuna v1.3 (13B),Open-Assistant StableLM SFT-7 (7B)
2488,10,25,12,right,Vicuna v1.3 (13B),StarCoderChat Alpha (16B)
2489,10,13,24,right,Open-Assistant StableLM SFT-7 (7B),Vicuna v1.3 (7B)
2490,10,24,12,right,Vicuna v1.3 (7B),StarCoderChat Alpha (16B)
2491,10,13,26,right,Open-Assistant StableLM SFT-7 (7B),Vicuna v1.5 (13B)
2492,10,12,26,left,StarCoderChat Alpha (16B),Vicuna v1.5 (13B)
2493,10,13,75,right,Open-Assistant StableLM SFT-7 (7B),command
2494,10,21,75,right,Vicuna-FastChat-T5 (3B),command
2495,10,75,98,left,command,Weaver 12k
2496,10,76,13,left,command-light,Open-Assistant StableLM SFT-7 (7B)
2497,10,76,12,right,command-light,StarCoderChat Alpha (16B)
2498,10,98,76,right,Weaver 12k,command-light
2499,10,79,13,left,command-nightly,Open-Assistant StableLM SFT-7 (7B)
2500,10,12,79,left,StarCoderChat Alpha (16B),command-nightly
2501,10,98,79,right,Weaver 12k,command-nightly
2502,7,97,98,left,Airoboros L2 70B,Weaver 12k
2503,7,29,98,right,Alpaca (7B),Weaver 12k
2504,7,5,98,left,Chronos Hermes (13B),Weaver 12k
2505,7,98,83,right,Weaver 12k,Claude Instant v1
2506,7,101,98,left,Claude v1,Weaver 12k
2507,7,98,100,right,Weaver 12k,Claude v1.2
2508,7,98,84,right,Weaver 12k,Claude v2
2509,7,98,19,right,Weaver 12k,Code Llama Instruct (13B)
2510,7,98,20,right,Weaver 12k,Code Llama Instruct (34B)
2511,7,98,18,right,Weaver 12k,Code Llama Instruct (7B)
2512,7,98,9,right,Weaver 12k,Dolly v2 (12B)
2513,7,7,98,left,Dolly v2 (3B),Weaver 12k
2514,7,8,98,right,Dolly v2 (7B),Weaver 12k
2515,7,98,31,right,Weaver 12k,Falcon Instruct (40B)
2516,7,30,98,right,Falcon Instruct (7B),Weaver 12k
2517,7,81,98,left,GPT 3.5 Turbo,Weaver 12k
2518,7,98,82,right,Weaver 12k,GPT 3.5 Turbo (16k)
2519,7,80,98,left,GPT 4,Weaver 12k
2520,7,4,98,right,GPT-NeoXT-Chat-Base (20B),Weaver 12k
2521,7,98,32,left,Weaver 12k,Guanaco (13B)
2522,7,33,98,left,Guanaco (33B),Weaver 12k
2523,7,98,85,left,Weaver 12k,Jurassic 2 Light
2524,7,86,98,left,Jurassic 2 Mid,Weaver 12k
2525,7,87,98,right,Jurassic 2 Ultra,Weaver 12k
2526,7,98,23,right,Weaver 12k,Koala (13B)
2527,7,22,98,left,LLaMA 2 SFT v10 (70B),Weaver 12k
2528,7,16,98,left,LLaMA-2-Chat (13B),Weaver 12k
2529,7,98,17,right,Weaver 12k,LLaMA-2-Chat (70B)
2530,7,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
2531,7,98,93,right,Weaver 12k,Luminous Base Control
2532,7,90,98,right,Luminous Extended,Weaver 12k
2533,7,98,92,right,Weaver 12k,Luminous Extended Control
2534,7,89,98,left,Luminous Supreme Control,Weaver 12k
2535,7,28,98,right,MPT-Chat (30B),Weaver 12k
2536,7,98,27,left,Weaver 12k,MPT-Chat (7B)
2537,7,96,98,right,Mythalion 13B,Weaver 12k
2538,7,11,98,left,MythoMax-L2 (13B),Weaver 12k
2539,7,14,98,right,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
2540,7,98,13,right,Weaver 12k,Open-Assistant StableLM SFT-7 (7B)
2541,7,98,94,right,Weaver 12k,PaLM 2 Bison
2542,7,98,95,right,Weaver 12k,PaLM 2 Bison (Code Chat)
2543,7,10,98,left,Platypus-2 Instruct (70B),Weaver 12k
2544,7,98,2,right,Weaver 12k,Pythia-Chat-Base (7B)
2545,7,6,98,right,Qwen-Chat (7B),Weaver 12k
2546,7,99,98,left,ReMM SLERP L2 13B,Weaver 12k
2547,7,98,1,right,Weaver 12k,RedPajama-INCITE Chat (3B)
2548,7,3,98,right,RedPajama-INCITE Chat (7B),Weaver 12k
2549,7,12,98,right,StarCoderChat Alpha (16B),Weaver 12k
2550,7,25,98,left,Vicuna v1.3 (13B),Weaver 12k
2551,7,24,98,right,Vicuna v1.3 (7B),Weaver 12k
2552,7,98,26,right,Weaver 12k,Vicuna v1.5 (13B)
2553,7,21,98,right,Vicuna-FastChat-T5 (3B),Weaver 12k
2554,7,97,7,left,Airoboros L2 70B,Dolly v2 (3B)
2555,7,23,97,right,Koala (13B),Airoboros L2 70B
2556,7,23,34,right,Koala (13B),Guanaco (65B)
2557,7,76,29,right,command-light,Alpaca (7B)
2558,7,5,76,left,Chronos Hermes (13B),command-light
2559,7,83,76,left,Claude Instant v1,command-light
2560,7,76,101,right,command-light,Claude v1
2561,7,76,100,right,command-light,Claude v1.2
2562,7,84,76,left,Claude v2,command-light
2563,7,19,76,left,Code Llama Instruct (13B),command-light
2564,7,20,76,left,Code Llama Instruct (34B),command-light
2565,7,76,18,right,command-light,Code Llama Instruct (7B)
2566,7,9,76,left,Dolly v2 (12B),command-light
2567,7,7,76,right,Dolly v2 (3B),command-light
2568,7,76,8,right,command-light,Dolly v2 (7B)
2569,7,76,31,right,command-light,Falcon Instruct (40B)
2570,7,76,30,right,command-light,Falcon Instruct (7B)
2571,7,81,76,left,GPT 3.5 Turbo,command-light
2572,7,82,76,left,GPT 3.5 Turbo (16k),command-light
2573,7,80,76,left,GPT 4,command-light
2574,7,76,4,right,command-light,GPT-NeoXT-Chat-Base (20B)
2575,7,32,76,left,Guanaco (13B),command-light
2576,7,33,76,left,Guanaco (33B),command-light
2577,7,85,76,right,Jurassic 2 Light,command-light
2578,7,86,76,left,Jurassic 2 Mid,command-light
2579,7,87,76,right,Jurassic 2 Ultra,command-light
2580,7,76,23,right,command-light,Koala (13B)
2581,7,76,22,right,command-light,LLaMA 2 SFT v10 (70B)
2582,7,16,76,left,LLaMA-2-Chat (13B),command-light
2583,7,76,17,right,command-light,LLaMA-2-Chat (70B)
2584,7,76,15,right,command-light,LLaMA-2-Chat (7B)
2585,7,76,93,right,command-light,Luminous Base Control
2586,7,92,76,left,Luminous Extended Control,command-light
2587,7,89,76,left,Luminous Supreme Control,command-light
2588,7,76,28,right,command-light,MPT-Chat (30B)
2589,7,27,76,left,MPT-Chat (7B),command-light
2590,7,76,96,right,command-light,Mythalion 13B
2591,7,11,76,left,MythoMax-L2 (13B),command-light
2592,7,76,14,left,command-light,Open-Assistant Pythia SFT-4 (12B)
2593,7,13,76,left,Open-Assistant StableLM SFT-7 (7B),command-light
2594,7,76,94,right,command-light,PaLM 2 Bison
2595,7,95,76,left,PaLM 2 Bison (Code Chat),command-light
2596,7,10,76,left,Platypus-2 Instruct (70B),command-light
2597,7,76,2,left,command-light,Pythia-Chat-Base (7B)
2598,7,6,76,left,Qwen-Chat (7B),command-light
2599,7,76,99,right,command-light,ReMM SLERP L2 13B
2600,7,76,1,tie,command-light,RedPajama-INCITE Chat (3B)
2601,7,76,3,right,command-light,RedPajama-INCITE Chat (7B)
2602,7,76,12,right,command-light,StarCoderChat Alpha (16B)
2603,7,25,76,left,Vicuna v1.3 (13B),command-light
2604,7,24,76,left,Vicuna v1.3 (7B),command-light
2605,7,26,76,left,Vicuna v1.5 (13B),command-light
2606,7,76,21,right,command-light,Vicuna-FastChat-T5 (3B)
2607,7,76,75,right,command-light,command
2608,7,29,88,left,Alpaca (7B),Luminous Supreme
2609,7,5,88,left,Chronos Hermes (13B),Luminous Supreme
2610,7,101,88,left,Claude v1,Luminous Supreme
2611,7,88,100,right,Luminous Supreme,Claude v1.2
2612,7,84,88,left,Claude v2,Luminous Supreme
2613,7,19,88,left,Code Llama Instruct (13B),Luminous Supreme
2614,7,88,20,right,Luminous Supreme,Code Llama Instruct (34B)
2615,7,88,18,right,Luminous Supreme,Code Llama Instruct (7B)
2616,7,88,9,right,Luminous Supreme,Dolly v2 (12B)
2617,7,88,7,tie,Luminous Supreme,Dolly v2 (3B)
2618,7,31,88,left,Falcon Instruct (40B),Luminous Supreme
2619,7,88,30,right,Luminous Supreme,Falcon Instruct (7B)
2620,7,81,88,left,GPT 3.5 Turbo,Luminous Supreme
2621,7,88,82,right,Luminous Supreme,GPT 3.5 Turbo (16k)
2622,7,80,88,left,GPT 4,Luminous Supreme
2623,7,88,4,right,Luminous Supreme,GPT-NeoXT-Chat-Base (20B)
2624,7,88,33,right,Luminous Supreme,Guanaco (33B)
2625,7,86,88,left,Jurassic 2 Mid,Luminous Supreme
2626,7,88,87,right,Luminous Supreme,Jurassic 2 Ultra
2627,7,88,23,tie,Luminous Supreme,Koala (13B)
2628,7,88,22,right,Luminous Supreme,LLaMA 2 SFT v10 (70B)
2629,7,88,16,right,Luminous Supreme,LLaMA-2-Chat (13B)
2630,7,17,88,left,LLaMA-2-Chat (70B),Luminous Supreme
2631,7,88,93,tie,Luminous Supreme,Luminous Base Control
2632,7,88,92,right,Luminous Supreme,Luminous Extended Control
2633,7,83,34,right,Claude Instant v1,Guanaco (65B)
2634,7,7,34,right,Dolly v2 (3B),Guanaco (65B)
2635,7,34,8,left,Guanaco (65B),Dolly v2 (7B)
2636,7,7,91,left,Dolly v2 (3B),Luminous Base
2637,7,91,32,right,Luminous Base,Guanaco (13B)
2638,7,23,91,left,Koala (13B),Luminous Base
2639,7,91,15,right,Luminous Base,LLaMA-2-Chat (7B)
2640,7,90,7,left,Luminous Extended,Dolly v2 (3B)
2641,7,90,23,tie,Luminous Extended,Koala (13B)
2642,7,7,89,right,Dolly v2 (3B),Luminous Supreme Control
2643,7,85,34,right,Jurassic 2 Light,Guanaco (65B)
2644,7,34,1,left,Guanaco (65B),RedPajama-INCITE Chat (3B)
2645,7,13,91,left,Open-Assistant StableLM SFT-7 (7B),Luminous Base
2646,7,88,13,right,Luminous Supreme,Open-Assistant StableLM SFT-7 (7B)
2647,7,91,27,tie,Luminous Base,MPT-Chat (7B)
2648,7,10,91,left,Platypus-2 Instruct (70B),Luminous Base
2649,7,91,75,left,Luminous Base,command
2650,7,98,75,left,Weaver 12k,command
2651,7,28,88,tie,MPT-Chat (30B),Luminous Supreme
2652,7,88,96,right,Luminous Supreme,Mythalion 13B
2653,7,11,88,left,MythoMax-L2 (13B),Luminous Supreme
2654,7,88,14,right,Luminous Supreme,Open-Assistant Pythia SFT-4 (12B)
2655,7,94,88,left,PaLM 2 Bison,Luminous Supreme
2656,7,88,95,right,Luminous Supreme,PaLM 2 Bison (Code Chat)
2657,7,88,2,right,Luminous Supreme,Pythia-Chat-Base (7B)
2658,7,88,6,right,Luminous Supreme,Qwen-Chat (7B)
2659,7,88,99,right,Luminous Supreme,ReMM SLERP L2 13B
2660,7,88,3,right,Luminous Supreme,RedPajama-INCITE Chat (7B)
2661,7,88,12,right,Luminous Supreme,StarCoderChat Alpha (16B)
2662,7,88,25,right,Luminous Supreme,Vicuna v1.3 (13B)
2663,7,88,24,right,Luminous Supreme,Vicuna v1.3 (7B)
2664,7,26,88,left,Vicuna v1.5 (13B),Luminous Supreme
2665,7,21,88,tie,Vicuna-FastChat-T5 (3B),Luminous Supreme
2666,7,79,88,left,command-nightly,Luminous Supreme
2667,7,98,79,right,Weaver 12k,command-nightly
2668,7,76,79,right,command-light,command-nightly
2669,1,90,97,right,Luminous Extended,Airoboros L2 70B
2670,1,29,90,left,Alpaca (7B),Luminous Extended
2671,1,5,90,left,Chronos Hermes (13B),Luminous Extended
2672,1,83,90,left,Claude Instant v1,Luminous Extended
2673,1,90,101,right,Luminous Extended,Claude v1
2674,1,90,100,right,Luminous Extended,Claude v1.2
2675,1,90,84,right,Luminous Extended,Claude v2
2676,1,69,90,left,Code Llama (34B),Luminous Extended
2677,1,90,19,right,Luminous Extended,Code Llama Instruct (13B)
2678,1,90,20,right,Luminous Extended,Code Llama Instruct (34B)
2679,1,18,90,left,Code Llama Instruct (7B),Luminous Extended
2680,1,71,90,left,Code Llama Python (13B),Luminous Extended
2681,1,90,72,right,Luminous Extended,Code Llama Python (34B)
2682,1,90,70,right,Luminous Extended,Code Llama Python (7B)
2683,1,66,90,tie,CodeGen2 (16B),Luminous Extended
2684,1,65,90,tie,CodeGen2 (7B),Luminous Extended
2685,1,9,90,left,Dolly v2 (12B),Luminous Extended
2686,1,7,90,tie,Dolly v2 (3B),Luminous Extended
2687,1,8,90,tie,Dolly v2 (7B),Luminous Extended
2688,1,90,31,right,Luminous Extended,Falcon Instruct (40B)
2689,1,90,30,right,Luminous Extended,Falcon Instruct (7B)
2690,1,90,81,right,Luminous Extended,GPT 3.5 Turbo
2691,1,90,82,right,Luminous Extended,GPT 3.5 Turbo (16k)
2692,1,80,90,left,GPT 4,Luminous Extended
2693,1,90,4,right,Luminous Extended,GPT-NeoXT-Chat-Base (20B)
2694,1,90,32,right,Luminous Extended,Guanaco (13B)
2695,1,33,90,left,Guanaco (33B),Luminous Extended
2696,1,34,90,left,Guanaco (65B),Luminous Extended
2697,1,90,85,right,Luminous Extended,Jurassic 2 Light
2698,1,90,86,right,Luminous Extended,Jurassic 2 Mid
2699,1,87,90,left,Jurassic 2 Ultra,Luminous Extended
2700,1,90,23,right,Luminous Extended,Koala (13B)
2701,1,22,90,left,LLaMA 2 SFT v10 (70B),Luminous Extended
2702,1,16,90,left,LLaMA-2-Chat (13B),Luminous Extended
2703,1,90,17,right,Luminous Extended,LLaMA-2-Chat (70B)
2704,1,90,15,right,Luminous Extended,LLaMA-2-Chat (7B)
2705,1,91,90,tie,Luminous Base,Luminous Extended
2706,1,93,90,left,Luminous Base Control,Luminous Extended
2707,1,97,67,left,Airoboros L2 70B,Code Llama (7B)
2708,1,29,67,left,Alpaca (7B),Code Llama (7B)
2709,1,67,5,right,Code Llama (7B),Chronos Hermes (13B)
2710,1,67,83,right,Code Llama (7B),Claude Instant v1
2711,1,67,101,right,Code Llama (7B),Claude v1
2712,1,100,67,left,Claude v1.2,Code Llama (7B)
2713,1,84,67,left,Claude v2,Code Llama (7B)
2714,1,69,67,left,Code Llama (34B),Code Llama (7B)
2715,1,97,3,left,Airoboros L2 70B,RedPajama-INCITE Chat (7B)
2716,1,3,83,right,RedPajama-INCITE Chat (7B),Claude Instant v1
2717,1,101,3,left,Claude v1,RedPajama-INCITE Chat (7B)
2718,1,100,3,left,Claude v1.2,RedPajama-INCITE Chat (7B)
2719,1,84,3,left,Claude v2,RedPajama-INCITE Chat (7B)
2720,1,3,70,right,RedPajama-INCITE Chat (7B),Code Llama Python (7B)
2721,1,7,3,left,Dolly v2 (3B),RedPajama-INCITE Chat (7B)
2722,1,8,3,right,Dolly v2 (7B),RedPajama-INCITE Chat (7B)
2723,1,30,3,tie,Falcon Instruct (7B),RedPajama-INCITE Chat (7B)
2724,1,3,81,right,RedPajama-INCITE Chat (7B),GPT 3.5 Turbo
2725,1,82,3,left,GPT 3.5 Turbo (16k),RedPajama-INCITE Chat (7B)
2726,1,80,3,left,GPT 4,RedPajama-INCITE Chat (7B)
2727,1,4,3,tie,GPT-NeoXT-Chat-Base (20B),RedPajama-INCITE Chat (7B)
2728,1,32,3,right,Guanaco (13B),RedPajama-INCITE Chat (7B)
2729,1,33,3,left,Guanaco (33B),RedPajama-INCITE Chat (7B)
2730,1,34,3,left,Guanaco (65B),RedPajama-INCITE Chat (7B)
2731,1,85,3,tie,Jurassic 2 Light,RedPajama-INCITE Chat (7B)
2732,1,86,3,tie,Jurassic 2 Mid,RedPajama-INCITE Chat (7B)
2733,1,3,87,right,RedPajama-INCITE Chat (7B),Jurassic 2 Ultra
2734,1,22,3,left,LLaMA 2 SFT v10 (70B),RedPajama-INCITE Chat (7B)
2735,1,3,16,right,RedPajama-INCITE Chat (7B),LLaMA-2-Chat (13B)
2736,1,15,3,right,LLaMA-2-Chat (7B),RedPajama-INCITE Chat (7B)
2737,1,91,3,right,Luminous Base,RedPajama-INCITE Chat (7B)
2738,1,93,3,tie,Luminous Base Control,RedPajama-INCITE Chat (7B)
2739,1,90,3,right,Luminous Extended,RedPajama-INCITE Chat (7B)
2740,1,3,92,tie,RedPajama-INCITE Chat (7B),Luminous Extended Control
2741,1,3,88,tie,RedPajama-INCITE Chat (7B),Luminous Supreme
2742,1,89,3,tie,Luminous Supreme Control,RedPajama-INCITE Chat (7B)
2743,1,3,28,right,RedPajama-INCITE Chat (7B),MPT-Chat (30B)
2744,1,27,3,left,MPT-Chat (7B),RedPajama-INCITE Chat (7B)
2745,1,3,94,right,RedPajama-INCITE Chat (7B),PaLM 2 Bison
2746,1,95,3,left,PaLM 2 Bison (Code Chat),RedPajama-INCITE Chat (7B)
2747,1,3,10,right,RedPajama-INCITE Chat (7B),Platypus-2 Instruct (70B)
2748,1,3,2,tie,RedPajama-INCITE Chat (7B),Pythia-Chat-Base (7B)
2749,1,6,3,left,Qwen-Chat (7B),RedPajama-INCITE Chat (7B)
2750,1,3,99,right,RedPajama-INCITE Chat (7B),ReMM SLERP L2 13B
2751,1,14,29,right,Open-Assistant Pythia SFT-4 (12B),Alpaca (7B)
2752,1,14,5,right,Open-Assistant Pythia SFT-4 (12B),Chronos Hermes (13B)
2753,1,14,69,right,Open-Assistant Pythia SFT-4 (12B),Code Llama (34B)
2754,1,14,19,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (13B)
2755,1,14,20,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (34B)
2756,1,14,18,right,Open-Assistant Pythia SFT-4 (12B),Code Llama Instruct (7B)
2757,1,71,14,tie,Code Llama Python (13B),Open-Assistant Pythia SFT-4 (12B)
2758,1,66,14,right,CodeGen2 (16B),Open-Assistant Pythia SFT-4 (12B)
2759,1,14,65,left,Open-Assistant Pythia SFT-4 (12B),CodeGen2 (7B)
2760,1,7,14,left,Dolly v2 (3B),Open-Assistant Pythia SFT-4 (12B)
2761,1,8,14,left,Dolly v2 (7B),Open-Assistant Pythia SFT-4 (12B)
2762,1,31,14,left,Falcon Instruct (40B),Open-Assistant Pythia SFT-4 (12B)
2763,1,23,14,tie,Koala (13B),Open-Assistant Pythia SFT-4 (12B)
2764,1,14,96,right,Open-Assistant Pythia SFT-4 (12B),Mythalion 13B
2765,1,14,11,right,Open-Assistant Pythia SFT-4 (12B),MythoMax-L2 (13B)
2766,1,73,14,right,NSQL LLaMA-2 (7B),Open-Assistant Pythia SFT-4 (12B)
2767,1,7,68,right,Dolly v2 (3B),Code Llama (13B)
2768,1,7,67,tie,Dolly v2 (3B),Code Llama (7B)
2769,1,7,72,right,Dolly v2 (3B),Code Llama Python (34B)
2770,1,9,7,right,Dolly v2 (12B),Dolly v2 (3B)
2771,1,68,8,left,Code Llama (13B),Dolly v2 (7B)
2772,1,67,8,right,Code Llama (7B),Dolly v2 (7B)
2773,1,72,8,right,Code Llama Python (34B),Dolly v2 (7B)
2774,1,9,8,tie,Dolly v2 (12B),Dolly v2 (7B)
2775,1,21,68,right,Vicuna-FastChat-T5 (3B),Code Llama (13B)
2776,1,67,21,right,Code Llama (7B),Vicuna-FastChat-T5 (3B)
2777,1,90,21,left,Luminous Extended,Vicuna-FastChat-T5 (3B)
2778,1,14,21,right,Open-Assistant Pythia SFT-4 (12B),Vicuna-FastChat-T5 (3B)
2779,1,19,67,left,Code Llama Instruct (13B),Code Llama (7B)
2780,1,20,67,left,Code Llama Instruct (34B),Code Llama (7B)
2781,1,67,18,right,Code Llama (7B),Code Llama Instruct (7B)
2782,1,71,67,tie,Code Llama Python (13B),Code Llama (7B)
2783,1,67,70,right,Code Llama (7B),Code Llama Python (7B)
2784,1,67,66,right,Code Llama (7B),CodeGen2 (16B)
2785,1,65,67,tie,CodeGen2 (7B),Code Llama (7B)
2786,1,67,31,right,Code Llama (7B),Falcon Instruct (40B)
2787,1,30,67,left,Falcon Instruct (7B),Code Llama (7B)
2788,1,67,81,right,Code Llama (7B),GPT 3.5 Turbo
2789,1,82,67,left,GPT 3.5 Turbo (16k),Code Llama (7B)
2790,1,80,67,left,GPT 4,Code Llama (7B)
2791,1,4,67,left,GPT-NeoXT-Chat-Base (20B),Code Llama (7B)
2792,1,67,32,right,Code Llama (7B),Guanaco (13B)
2793,1,33,67,left,Guanaco (33B),Code Llama (7B)
2794,1,67,34,right,Code Llama (7B),Guanaco (65B)
2795,1,67,85,right,Code Llama (7B),Jurassic 2 Light
2796,1,86,67,left,Jurassic 2 Mid,Code Llama (7B)
2797,1,87,67,left,Jurassic 2 Ultra,Code Llama (7B)
2798,1,23,67,left,Koala (13B),Code Llama (7B)
2799,1,22,67,left,LLaMA 2 SFT v10 (70B),Code Llama (7B)
2800,1,16,67,left,LLaMA-2-Chat (13B),Code Llama (7B)
2801,1,15,67,tie,LLaMA-2-Chat (7B),Code Llama (7B)
2802,1,67,91,right,Code Llama (7B),Luminous Base
2803,1,93,67,left,Luminous Base Control,Code Llama (7B)
2804,1,92,67,tie,Luminous Extended Control,Code Llama (7B)
2805,1,92,90,tie,Luminous Extended Control,Luminous Extended
2806,1,88,67,tie,Luminous Supreme,Code Llama (7B)
2807,1,88,90,tie,Luminous Supreme,Luminous Extended
2808,1,89,67,tie,Luminous Supreme Control,Code Llama (7B)
2809,1,89,90,left,Luminous Supreme Control,Luminous Extended
2810,1,28,67,left,MPT-Chat (30B),Code Llama (7B)
2811,1,28,90,left,MPT-Chat (30B),Luminous Extended
2812,1,27,67,left,MPT-Chat (7B),Code Llama (7B)
2813,1,90,27,right,Luminous Extended,MPT-Chat (7B)
2814,1,67,96,right,Code Llama (7B),Mythalion 13B
2815,1,96,90,left,Mythalion 13B,Luminous Extended
2816,1,11,67,left,MythoMax-L2 (13B),Code Llama (7B)
2817,1,90,11,right,Luminous Extended,MythoMax-L2 (13B)
2818,1,67,73,tie,Code Llama (7B),NSQL LLaMA-2 (7B)
2819,1,73,90,tie,NSQL LLaMA-2 (7B),Luminous Extended
2820,1,94,67,left,PaLM 2 Bison,Code Llama (7B)
2821,1,94,90,left,PaLM 2 Bison,Luminous Extended
2822,1,67,95,right,Code Llama (7B),PaLM 2 Bison (Code Chat)
2823,1,90,95,right,Luminous Extended,PaLM 2 Bison (Code Chat)
2824,1,10,67,left,Platypus-2 Instruct (70B),Code Llama (7B)
2825,1,10,90,left,Platypus-2 Instruct (70B),Luminous Extended
2826,1,2,67,left,Pythia-Chat-Base (7B),Code Llama (7B)
2827,1,2,90,left,Pythia-Chat-Base (7B),Luminous Extended
2828,1,6,67,left,Qwen-Chat (7B),Code Llama (7B)
2829,1,90,6,right,Luminous Extended,Qwen-Chat (7B)
2830,1,67,99,right,Code Llama (7B),ReMM SLERP L2 13B
2831,1,90,99,right,Luminous Extended,ReMM SLERP L2 13B
2832,1,67,1,tie,Code Llama (7B),RedPajama-INCITE Chat (3B)
2833,1,90,1,tie,Luminous Extended,RedPajama-INCITE Chat (3B)
2834,1,1,14,tie,RedPajama-INCITE Chat (3B),Open-Assistant Pythia SFT-4 (12B)
2835,1,64,67,left,StarCoder (16B),Code Llama (7B)
2836,1,64,90,left,StarCoder (16B),Luminous Extended
2837,1,3,64,right,RedPajama-INCITE Chat (7B),StarCoder (16B)
2838,1,67,25,right,Code Llama (7B),Vicuna v1.3 (13B)
2839,1,90,25,right,Luminous Extended,Vicuna v1.3 (13B)
2840,1,14,25,right,Open-Assistant Pythia SFT-4 (12B),Vicuna v1.3 (13B)
2841,1,67,24,right,Code Llama (7B),Vicuna v1.3 (7B)
2842,1,24,90,left,Vicuna v1.3 (7B),Luminous Extended
2843,1,24,14,tie,Vicuna v1.3 (7B),Open-Assistant Pythia SFT-4 (12B)
2844,1,26,67,left,Vicuna v1.5 (13B),Code Llama (7B)
2845,1,26,90,left,Vicuna v1.5 (13B),Luminous Extended
2846,1,3,26,right,RedPajama-INCITE Chat (7B),Vicuna v1.5 (13B)
2847,1,98,67,left,Weaver 12k,Code Llama (7B)
2848,1,98,90,left,Weaver 12k,Luminous Extended
2849,1,98,3,tie,Weaver 12k,RedPajama-INCITE Chat (7B)
2850,1,74,67,left,WizardCoder Python v1.0 (34B),Code Llama (7B)
2851,1,72,74,right,Code Llama Python (34B),WizardCoder Python v1.0 (34B)
2852,1,90,74,right,Luminous Extended,WizardCoder Python v1.0 (34B)
2853,1,75,67,left,command,Code Llama (7B)
2854,1,90,75,right,Luminous Extended,command
2855,1,14,75,right,Open-Assistant Pythia SFT-4 (12B),command
2856,1,17,66,left,LLaMA-2-Chat (70B),CodeGen2 (16B)
2857,1,17,65,left,LLaMA-2-Chat (70B),CodeGen2 (7B)
2858,1,13,66,tie,Open-Assistant StableLM SFT-7 (7B),CodeGen2 (16B)
2859,1,65,13,left,CodeGen2 (7B),Open-Assistant StableLM SFT-7 (7B)
2860,1,90,13,tie,Luminous Extended,Open-Assistant StableLM SFT-7 (7B)
2861,1,12,66,right,StarCoderChat Alpha (16B),CodeGen2 (16B)
2862,1,12,65,left,StarCoderChat Alpha (16B),CodeGen2 (7B)
2863,1,90,12,right,Luminous Extended,StarCoderChat Alpha (16B)
2864,1,76,66,right,command-light,CodeGen2 (16B)
2865,1,65,76,right,CodeGen2 (7B),command-light
2866,1,90,76,right,Luminous Extended,command-light
2867,1,79,66,left,command-nightly,CodeGen2 (16B)
2868,1,79,65,left,command-nightly,CodeGen2 (7B)
2869,1,79,90,left,command-nightly,Luminous Extended
2870,3,97,98,right,Airoboros L2 70B,Weaver 12k
2871,3,29,98,right,Alpaca (7B),Weaver 12k
2872,3,98,5,left,Weaver 12k,Chronos Hermes (13B)
2873,3,83,98,right,Claude Instant v1,Weaver 12k
2874,3,101,98,right,Claude v1,Weaver 12k
2875,3,100,98,right,Claude v1.2,Weaver 12k
2876,3,98,84,left,Weaver 12k,Claude v2
2877,3,68,98,right,Code Llama (13B),Weaver 12k
2878,3,98,69,left,Weaver 12k,Code Llama (34B)
2879,3,67,98,right,Code Llama (7B),Weaver 12k
2880,3,98,19,left,Weaver 12k,Code Llama Instruct (13B)
2881,3,20,98,right,Code Llama Instruct (34B),Weaver 12k
2882,3,18,98,right,Code Llama Instruct (7B),Weaver 12k
2883,3,98,71,left,Weaver 12k,Code Llama Python (13B)
